LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Kansas,5 years and older,2007,Number,84
State,Kansas,4,2007,Number,4713
State,Kansas,3,2007,Number,4170
State,Kansas,<3,2007,Number,2551
State,Kansas,<3,1989,Number,24
State,Kansas,3,1989,Number,709
State,Kansas,4,1989,Number,3118
State,Kansas,5 years and older,1989,Number,85
State,Kansas,Total,1989,Number,3936
State,Kansas,<3,2006,Number,2194
State,Kansas,3,2006,Number,3819
State,Kansas,4,2006,Number,4817
State,Kansas,5 years and older,2006,Number,267
State,Kansas,Total,2006,Number,11097
State,Kansas,Total,2005,Number,10098
State,Kansas,5 years and older,2005,Number,69
State,Kansas,4,2005,Number,4493
State,Kansas,3,2005,Number,3575
State,Kansas,<3,2005,Number,1961
State,Kansas,Total,2003,Number,10020
State,Kansas,5 years and older,2003,Number,120
State,Kansas,4,2003,Number,4492
State,Kansas,3,2003,Number,3612
State,Kansas,<3,2003,Number,1796
State,Kansas,<3,2004,Number,1880
State,Kansas,3,2004,Number,3440
State,Kansas,4,2004,Number,4767
State,Kansas,5 years and older,2004,Number,61
State,Kansas,Total,2004,Number,10148
State,Kansas,<3,2002,Number,1782
State,Kansas,3,2002,Number,3594
State,Kansas,5 years and older,2002,Number,79
State,Kansas,4,2002,Number,4311
State,Kansas,Total,2002,Number,9766
State,Kansas,Total,2001,Number,8941
State,Kansas,4,2001,Number,4317
State,Kansas,5 years and older,2001,Number,109
State,Kansas,3,2001,Number,3166
State,Kansas,<3,2001,Number,1349
State,Kansas,<3,2000,Number,1121
State,Kansas,3,2000,Number,3010
State,Kansas,4,2000,Number,4076
State,Kansas,Total,2000,Number,8402
State,Kansas,5 years and older,2000,Number,195
State,Kansas,5 years and older,1999,Number,140
State,Kansas,Total,1999,Number,7157
State,Kansas,4,1999,Number,4007
State,Kansas,3,1999,Number,2434
State,Kansas,<3,1999,Number,576
State,Kansas,<3,1998,Number,388
State,Kansas,3,1998,Number,2362
State,Kansas,4,1998,Number,4122
State,Kansas,5 years and older,1998,Number,70
State,Kansas,Total,1998,Number,6942
State,Kansas,5 years and older,1997,Number,73
State,Kansas,Total,1997,Number,6592
State,Kansas,4,1997,Number,4384
State,Kansas,3,1997,Number,1934
State,Kansas,<3,1997,Number,201
State,Kansas,Total,1995,Number,6430
State,Kansas,5 years and older,1995,Number,125
State,Kansas,4,1995,Number,4407
State,Kansas,3,1995,Number,1761
State,Kansas,<3,1995,Number,137
State,Kansas,<3,1996,Number,83
State,Kansas,3,1996,Number,1990
State,Kansas,4,1996,Number,4443
State,Kansas,5 years and older,1996,Number,66
State,Kansas,Total,1996,Number,6582
State,Kansas,<3,1992,Number,31
State,Kansas,3,1992,Number,1087
State,Kansas,4,1992,Number,3726
State,Kansas,5 years and older,1992,Number,104
State,Kansas,Total,1992,Number,4948
State,Kansas,<3,1994,Number,92
State,Kansas,3,1994,Number,1565
State,Kansas,4,1994,Number,4213
State,Kansas,5 years and older,1994,Number,81
State,Kansas,Total,1994,Number,5951
State,Kansas,5 years and older,1993,Number,56
State,Kansas,4,1993,Number,3883
State,Kansas,3,1993,Number,1315
State,Kansas,<3,1993,Number,67
State,Kansas,Total,1993,Number,5321
State,Kansas,Total,1991,Number,4169
State,Kansas,5 years and older,1991,Number,74
State,Kansas,4,1991,Number,3241
State,Kansas,3,1991,Number,838
State,Kansas,<3,1991,Number,16
State,Kansas,<3,1990,Number,30
State,Kansas,3,1990,Number,729
State,Kansas,4,1990,Number,3117
State,Kansas,5 years and older,1990,Number,113
State,Kansas,Total,1990,Number,3989
State,Kentucky,<3,1990,Number,234
State,Kentucky,3,1990,Number,2898
State,Kentucky,4,1990,Number,7821
State,Kentucky,5 years and older,1990,Number,276
State,Kentucky,Total,1990,Number,11229
State,Kentucky,<3,1991,Number,246
State,Kentucky,Total,1991,Number,12635
State,Kentucky,5 years and older,1991,Number,329
State,Kentucky,4,1991,Number,8478
State,Kentucky,3,1991,Number,3582
State,Kentucky,<3,1993,Number,299
State,Kentucky,Total,1993,Number,13856
State,Kentucky,5 years and older,1993,Number,104
State,Kentucky,4,1993,Number,8968
State,Kentucky,3,1993,Number,4485
State,Kentucky,3,1994,Number,4578
State,Kentucky,4,1994,Number,9973
State,Kentucky,5 years and older,1994,Number,99
State,Kentucky,Total,1994,Number,14909
State,Kentucky,<3,1994,Number,259
State,Kentucky,<3,1992,Number,265
State,Kentucky,3,1992,Number,4786
State,Kentucky,4,1992,Number,8322
State,Kentucky,5 years and older,1992,Number,261
State,Kentucky,Total,1992,Number,13634
State,Kentucky,<3,1996,Number,263
State,Kentucky,3,1996,Number,4811
State,Kentucky,4,1996,Number,10878
State,Kentucky,Total,1996,Number,15988
State,Kentucky,5 years and older,1996,Number,36
State,Kentucky,5 years and older,1995,Number,15
State,Kentucky,Total,1995,Number,15591
State,Kentucky,4,1995,Number,10165
State,Kentucky,<3,1995,Number,260
State,Kentucky,3,1995,Number,5151
State,Kentucky,5 years and older,1997,Number,34
State,Kentucky,Total,1997,Number,16048
State,Kentucky,4,1997,Number,10761
State,Kentucky,3,1997,Number,4976
State,Kentucky,<3,1997,Number,277
State,Kentucky,3,1998,Number,5291
State,Kentucky,4,1998,Number,10472
State,Kentucky,Total,1998,Number,16321
State,Kentucky,5 years and older,1998,Number,31
State,Kentucky,<3,1998,Number,527
State,Kentucky,5 years and older,1999,Number,82
State,Kentucky,Total,1999,Number,16856
State,Kentucky,4,1999,Number,10778
State,Kentucky,3,1999,Number,5376
State,Kentucky,<3,1999,Number,620
State,Kentucky,<3,2000,Number,844
State,Kentucky,3,2000,Number,5598
State,Kentucky,4,2000,Number,10828
State,Kentucky,Total,2000,Number,17315
State,Kentucky,5 years and older,2000,Number,45
State,Kentucky,5 years and older,2001,Number,33
State,Kentucky,Total,2001,Number,17620
State,Kentucky,3,2001,Number,6032
State,Kentucky,4,2001,Number,10394
State,Kentucky,<3,2001,Number,1161
State,Kentucky,<3,2002,Number,1259
State,Kentucky,4,2002,Number,10510
State,Kentucky,3,2002,Number,6566
State,Kentucky,Total,2002,Number,18395
State,Kentucky,5 years and older,2002,Number,60
State,Kentucky,<3,2004,Number,1722
State,Kentucky,4,2004,Number,10552
State,Kentucky,3,2004,Number,6553
State,Kentucky,Total,2004,Number,18885
State,Kentucky,5 years and older,2004,Number,58
State,Kentucky,5 years and older,2003,Number,229
State,Kentucky,Total,2003,Number,18716
State,Kentucky,3,2003,Number,6462
State,Kentucky,4,2003,Number,10414
State,Kentucky,<3,2003,Number,1611
State,Kentucky,5 years and older,2005,Number,37
State,Kentucky,Total,2005,Number,18924
State,Kentucky,3,2005,Number,6923
State,Kentucky,4,2005,Number,10237
State,Kentucky,<3,2005,Number,1727
State,Kentucky,<3,2006,Number,1747
State,Kentucky,4,2006,Number,10648
State,Kentucky,3,2006,Number,7069
State,Kentucky,Total,2006,Number,19525
State,Kentucky,5 years and older,2006,Number,61
State,Kentucky,4,1989,Number,7884
State,Kentucky,3,1989,Number,3006
State,Kentucky,<3,1989,Number,239
State,Kentucky,Total,1989,Number,11526
State,Kentucky,5 years and older,1989,Number,397
State,Kentucky,5 years and older,2007,Number,29
State,Kentucky,Total,2007,Number,19402
State,Kentucky,3,2007,Number,7096
State,Kentucky,4,2007,Number,10537
State,Kentucky,<3,2007,Number,1740
State,Kentucky,4,2013,Number,10918
State,Kentucky,<3,2013,Number,3115
State,Kentucky,3,2013,Number,6921
State,Kentucky,Total,2013,Number,20980
State,Kentucky,5 years and older,2013,Number,26
State,Kentucky,<3,2008,Number,1852
State,Kentucky,5 years and older,2008,Number,42
State,Kentucky,Total,2008,Number,19532
State,Kentucky,4,2008,Number,10544
State,Kentucky,3,2008,Number,7094
State,Kentucky,<3,2018,Number,3057
State,Kentucky,3,2018,Number,5701
State,Kentucky,4,2018,Number,7717
State,Kentucky,5 years and older,2018,Number,189
State,Kentucky,Total,2018,Number,16664
State,Kentucky,Total,2009,Number,19351
State,Kentucky,5 years and older,2009,Number,15
State,Kentucky,3,2009,Number,6757
State,Kentucky,<3,2009,Number,1832
State,Kentucky,4,2009,Number,10747
State,Kentucky,4,1988,Number,7561
State,Kentucky,<3,1988,Number,242
State,Kentucky,3,1988,Number,3080
State,Kentucky,5 years and older,1988,Number,682
State,Kentucky,Total,1988,Number,11565
State,Kentucky,Total,2010,Number,20255
State,Kentucky,5 years and older,2010,Number,25
State,Kentucky,3,2010,Number,7185
State,Kentucky,<3,2010,Number,2480
State,Kentucky,4,2010,Number,10565
State,Kentucky,4,2015,Number,9071
State,Kentucky,<3,2015,Number,3318
State,Kentucky,3,2015,Number,7425
State,Kentucky,5 years and older,2015,Number,65
State,Kentucky,Total,2015,Number,19879
State,Kentucky,Total,2014,Number,19849
State,Kentucky,5 years and older,2014,Number,69
State,Kentucky,<3,2014,Number,2940
State,Kentucky,3,2014,Number,6624
State,Kentucky,4,2014,Number,10216
State,Kentucky,3,2012,Number,6855
State,Kentucky,4,2012,Number,10751
State,Kentucky,<3,2012,Number,2921
State,Kentucky,Total,2012,Number,20561
State,Kentucky,5 years and older,2012,Number,34
State,Kentucky,Total,2011,Number,20514
State,Kentucky,5 years and older,2011,Number,104
State,Kentucky,3,2011,Number,7003
State,Kentucky,<3,2011,Number,2819
State,Kentucky,4,2011,Number,10588
State,Kentucky,4,2016,Number,8928
State,Kentucky,3,2016,Number,7003
State,Kentucky,<3,2016,Number,3788
State,Kentucky,5 years and older,2016,Number,131
State,Kentucky,Total,2016,Number,19850
State,Kentucky,<3,2017,Number,4087
State,Kentucky,3,2017,Number,6570
State,Kentucky,4,2017,Number,8709
State,Kentucky,5 years and older,2017,Number,147
State,Kentucky,Total,2017,Number,19513
State,Kentucky,<3,2019,Number,4312
State,Kentucky,3,2019,Number,5764
State,Kentucky,4,2019,Number,7313
State,Kentucky,5 years and older,2019,Number,140
State,Kentucky,Total,2019,Number,17529
State,Kentucky,<3,2021,Number,4012
State,Kentucky,3,2021,Number,4365
State,Kentucky,4,2021,Number,5956
State,Kentucky,5 years and older,2021,Number,5
State,Kentucky,Total,2021,Number,14338
State,Louisiana,<3,2021,Number,3322
State,Louisiana,3,2021,Number,7229
State,Louisiana,4,2021,Number,5877
State,Louisiana,5 years and older,2021,Number,561
State,Louisiana,Total,2021,Number,16989
State,Louisiana,<3,2019,Number,4515
State,Louisiana,3,2019,Number,11693
State,Louisiana,4,2019,Number,7734
State,Louisiana,5 years and older,2019,Number,383
State,Louisiana,Total,2019,Number,24325
State,Louisiana,<3,2017,Number,3538
State,Louisiana,3,2017,Number,11104
State,Louisiana,4,2017,Number,7174
State,Louisiana,5 years and older,2017,Number,23
State,Louisiana,Total,2017,Number,21839
State,Louisiana,<3,2016,Number,3373
State,Louisiana,3,2016,Number,12394
State,Louisiana,4,2016,Number,8323
State,Louisiana,5 years and older,2016,Number,67
State,Louisiana,Total,2016,Number,24157
State,Louisiana,Total,2011,Number,23587
State,Louisiana,5 years and older,2011,Number,71
State,Louisiana,4,2011,Number,8761
State,Louisiana,3,2011,Number,12688
State,Louisiana,<3,2011,Number,2067
State,Louisiana,<3,2012,Number,2131
State,Louisiana,3,2012,Number,12411
State,Louisiana,4,2012,Number,9211
State,Louisiana,5 years and older,2012,Number,92
State,Louisiana,Total,2012,Number,23845
State,Louisiana,Total,2014,Number,23221
State,Louisiana,5 years and older,2014,Number,63
State,Louisiana,4,2014,Number,8751
State,Louisiana,3,2014,Number,12038
State,Louisiana,<3,2014,Number,2369
State,Louisiana,<3,2015,Number,2619
State,Louisiana,3,2015,Number,13307
State,Louisiana,4,2015,Number,8472
State,Louisiana,5 years and older,2015,Number,28
State,Louisiana,Total,2015,Number,24426
State,Louisiana,Total,2010,Number,24234
State,Louisiana,5 years and older,2010,Number,179
State,Louisiana,4,2010,Number,9682
State,Louisiana,3,2010,Number,12789
State,Louisiana,<3,2010,Number,1584
State,Louisiana,<3,1988,Number,118
State,Louisiana,3,1988,Number,2001
State,Louisiana,4,1988,Number,7859
State,Louisiana,5 years and older,1988,Number,1275
State,Louisiana,Total,1988,Number,11253
State,Louisiana,Total,2009,Number,22712
State,Louisiana,5 years and older,2009,Number,609
State,Louisiana,4,2009,Number,9793
State,Louisiana,3,2009,Number,11008
State,Louisiana,<3,2009,Number,1302
State,Louisiana,<3,2018,Number,2761
State,Louisiana,3,2018,Number,11225
State,Louisiana,4,2018,Number,7813
State,Louisiana,5 years and older,2018,Number,380
State,Louisiana,Total,2018,Number,22179
State,Louisiana,Total,2008,Number,23193
State,Louisiana,5 years and older,2008,Number,613
State,Louisiana,4,2008,Number,9803
State,Louisiana,3,2008,Number,11363
State,Louisiana,<3,2008,Number,1414
State,Louisiana,<3,2013,Number,2374
State,Louisiana,3,2013,Number,12459
State,Louisiana,4,2013,Number,9647
State,Louisiana,5 years and older,2013,Number,83
State,Louisiana,Total,2013,Number,24563
State,Louisiana,Total,2007,Number,23078
State,Louisiana,5 years and older,2007,Number,246
State,Louisiana,4,2007,Number,10262
State,Louisiana,3,2007,Number,11147
State,Louisiana,<3,2007,Number,1423
State,Louisiana,<3,1989,Number,97
State,Louisiana,3,1989,Number,1834
State,Louisiana,4,1989,Number,8120
State,Louisiana,5 years and older,1989,Number,1429
State,Louisiana,Total,1989,Number,11480
State,Louisiana,<3,2006,Number,1277
State,Louisiana,3,2006,Number,11037
State,Louisiana,4,2006,Number,10450
State,Louisiana,5 years and older,2006,Number,1387
State,Louisiana,Total,2006,Number,24151
State,Louisiana,Total,2005,Number,19383
State,Louisiana,5 years and older,2005,Number,2304
State,Louisiana,4,2005,Number,8983
State,Louisiana,3,2005,Number,7504
State,Louisiana,<3,2005,Number,592
State,Louisiana,<3,2004,Number,1053
State,Louisiana,3,2004,Number,9978
State,Louisiana,4,2004,Number,11612
State,Louisiana,5 years and older,2004,Number,1950
State,Louisiana,Total,2004,Number,24593
State,Louisiana,Total,2003,Number,24112
State,Louisiana,5 years and older,2003,Number,2378
State,Louisiana,4,2003,Number,11188
State,Louisiana,3,2003,Number,9616
State,Louisiana,<3,2003,Number,930
State,Louisiana,<3,2002,Number,685
State,Louisiana,3,2002,Number,8968
State,Louisiana,5 years and older,2002,Number,3106
State,Louisiana,4,2002,Number,11151
State,Louisiana,Total,2002,Number,23910
State,Louisiana,Total,2001,Number,21102
State,Louisiana,4,2001,Number,10587
State,Louisiana,5 years and older,2001,Number,1129
State,Louisiana,3,2001,Number,8875
State,Louisiana,<3,2001,Number,511
State,Louisiana,<3,2000,Number,409
State,Louisiana,3,2000,Number,8110
State,Louisiana,4,2000,Number,11563
State,Louisiana,Total,2000,Number,22075
State,Louisiana,5 years and older,2000,Number,1993
State,Louisiana,5 years and older,1999,Number,2021
State,Louisiana,Total,1999,Number,21477
State,Louisiana,4,1999,Number,12029
State,Louisiana,3,1999,Number,7316
State,Louisiana,<3,1999,Number,111
State,Louisiana,<3,1998,Number,256
State,Louisiana,3,1998,Number,6966
State,Louisiana,4,1998,Number,11641
State,Louisiana,5 years and older,1998,Number,2272
State,Louisiana,Total,1998,Number,21135
State,Louisiana,5 years and older,1997,Number,2022
State,Louisiana,Total,1997,Number,20981
State,Louisiana,4,1997,Number,12002
State,Louisiana,3,1997,Number,6721
State,Louisiana,<3,1997,Number,236
State,Louisiana,Total,1995,Number,20762
State,Louisiana,5 years and older,1995,Number,2228
State,Louisiana,4,1995,Number,12250
State,Louisiana,3,1995,Number,6122
State,Louisiana,<3,1995,Number,162
State,Louisiana,<3,1996,Number,253
State,Louisiana,3,1996,Number,6139
State,Louisiana,4,1996,Number,12222
State,Louisiana,5 years and older,1996,Number,2136
State,Louisiana,Total,1996,Number,20750
State,Louisiana,Total,1994,Number,18626
State,Louisiana,<3,1992,Number,87
State,Louisiana,3,1992,Number,2962
State,Louisiana,4,1992,Number,9944
State,Louisiana,5 years and older,1992,Number,2080
State,Louisiana,Total,1992,Number,15073
State,Louisiana,<3,1994,Number,220
State,Louisiana,3,1994,Number,5118
State,Louisiana,4,1994,Number,11052
State,Louisiana,5 years and older,1994,Number,2236
State,Louisiana,5 years and older,1993,Number,2512
State,Louisiana,4,1993,Number,10276
State,Louisiana,3,1993,Number,3506
State,Louisiana,<3,1993,Number,171
State,Louisiana,Total,1993,Number,16465
State,Louisiana,5 years and older,1991,Number,1869
State,Louisiana,4,1991,Number,9251
State,Louisiana,3,1991,Number,2170
State,Louisiana,<3,1991,Number,72
State,Louisiana,Total,1991,Number,13362
State,Louisiana,<3,1990,Number,87
State,Louisiana,3,1990,Number,1790
State,Louisiana,4,1990,Number,7411
State,Louisiana,5 years and older,1990,Number,2093
State,Louisiana,Total,1990,Number,11381
State,Maine,<3,1990,Number,0
State,Maine,3,1990,Number,683
State,Maine,4,1990,Number,2041
State,Maine,5 years and older,1990,Number,37
State,Maine,Total,1990,Number,2761
State,Maine,<3,1991,Number,8
State,Maine,Total,1991,Number,3103
State,Maine,5 years and older,1991,Number,7
State,Maine,4,1991,Number,2230
State,Maine,3,1991,Number,858
State,Maine,<3,1993,Number,139
State,Maine,Total,1993,Number,3657
State,Maine,5 years and older,1993,Number,162
State,Maine,4,1993,Number,2569
State,Maine,3,1993,Number,787
State,Maine,<3,1994,Number,139
State,Maine,<3,1992,Number,46
State,Maine,3,1992,Number,842
State,Maine,4,1992,Number,2487
State,Maine,5 years and older,1992,Number,15
State,Maine,Total,1992,Number,3390
State,Maine,3,1994,Number,981
State,Maine,4,1994,Number,2655
State,Maine,5 years and older,1994,Number,11
State,Maine,Total,1994,Number,3786
State,Maine,Total,1995,Number,4002
State,Maine,5 years and older,1995,Number,29
State,Maine,4,1995,Number,2722
State,Maine,<3,1995,Number,134
State,Maine,3,1995,Number,1117
State,Maine,<3,1996,Number,128
State,Maine,3,1996,Number,1177
State,Maine,4,1996,Number,2780
State,Maine,Total,1996,Number,4121
State,Maine,5 years and older,1996,Number,36
State,Maine,5 years and older,1997,Number,186
State,Maine,Total,1997,Number,3856
State,Maine,4,1997,Number,2417
State,Maine,3,1997,Number,1144
State,Maine,<3,1997,Number,109
State,Maine,3,1998,Number,1235
State,Maine,4,1998,Number,2047
State,Maine,Total,1998,Number,3818
State,Maine,5 years and older,1998,Number,166
State,Maine,<3,1998,Number,370
State,Maine,Total,1999,Number,4040
State,Maine,5 years and older,1999,Number,84
State,Maine,4,1999,Number,2263
State,Maine,3,1999,Number,1471
State,Maine,<3,1999,Number,222
State,Maine,3,2000,Number,1545
State,Maine,<3,2000,Number,330
State,Maine,4,2000,Number,2190
State,Maine,Total,2000,Number,4157
State,Maine,5 years and older,2000,Number,92
State,Maine,Total,2001,Number,4301
State,Maine,5 years and older,2001,Number,82
State,Maine,3,2001,Number,1493
State,Maine,4,2001,Number,2283
State,Maine,<3,2001,Number,443
State,Maine,<3,2002,Number,523
State,Maine,3,2002,Number,1559
State,Maine,4,2002,Number,2287
State,Maine,Total,2002,Number,4414
State,Maine,5 years and older,2002,Number,45
State,Maine,Total,2003,Number,4784
State,Maine,5 years and older,2003,Number,333
